"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"219482_at",-143.943413953488,338.372841860465,-3.09008545872613,0.00270334353221098,0.0397648310328802,-4.52765590421259
"212256_at",-173.615209302326,411.98676744186,-3.09005737282786,0.00270357308328383,0.0397648310328802,-4.52765715276376
"212726_at",171.577086046512,419.417784883721,3.08910821047065,0.00271134142153876,0.0398527842322877,-4.52769934352207
"212713_at",20.7746604651163,61.1188046511628,3.08756588255137,0.00272400874781886,0.0400125820221804,-4.52776788420709
"212522_at",210.350883720931,861.257023255814,3.08614876552258,0.00273569618421812,0.0401577852917869,-4.5278308424319
"201139_s_at",328.342279069768,1375.01086046512,3.08544146182521,0.00274154697831502,0.0402171766410755,-4.52786225930101
"220376_at",114.639539534884,306.589327906977,3.08514331637316,0.00274401671158331,0.0402269239369809,-4.52787550096754
"216682_s_at",-213.652155813954,529.900712790698,-3.08345576436992,0.00275803483390555,0.0404058449729897,-4.52795043646645
"204092_s_at",-298.265162790698,505.73523255814,-3.08240726359927,0.00276677799675144,0.0405073023006651,-4.5279969825706
"220351_at",152.228348837209,455.507244186047,3.08182732476845,0.00277162500768163,0.0405516218293957,-4.52802272370977
"214724_at",89.2065976744187,171.780545348837,3.08069596932771,0.00278110337095298,0.0406512992297431,-4.52807293161217
"211898_s_at",27.4366790697675,81.2777976744186,3.0803856291905,0.00278370862470806,0.0406512992297431,-4.52808670211475
"217043_s_at",-95.4090906976744,213.855526744186,-3.08036156643223,0.00278391072228102,0.0406512992297431,-4.52808776979955
"209969_s_at",-326.704511627907,596.650744186046,-3.07961438137564,0.00279019294778678,0.0407163519682598,-4.52812092052901
"221950_at",32.5481,75.334538372093,3.07776476604046,0.00280580097000691,0.0409051359133907,-4.52820296248895
"209218_at",-524.01111627907,2149.77769767442,-3.07764655203941,0.00280680127503363,0.0409051359133907,-4.52820820500637
"206076_at",132.957504651163,318.326922093023,3.07701474723124,0.00281215311171802,0.0409081890339329,-4.52823622202985
"51226_at",121.475858139535,403.69711744186,3.07667099299129,0.00281506893671711,0.0409081890339329,-4.52825146415871
"208698_s_at",-178.110058139535,322.248829069767,-3.07644380433624,0.00281699755968287,0.0409081890339329,-4.52826153718369
"221922_at",-81.6463976744186,104.800389534884,-3.07641595980312,0.00281723401863366,0.0409081890339329,-4.52826277171569
"209586_s_at",-315.942860465116,1066.82573255814,-3.07637128343583,0.00281761345397777,0.0409081890339329,-4.52826475249998
"204125_at",298.50834883721,1112.73638372093,3.07632273167417,0.00281802585680057,0.0409081890339329,-4.52826690508519
"215964_at",126.184162790698,349.309406976744,3.07595952034103,0.00282111278476242,0.0409263386607168,-4.52828300773039
"213545_x_at",775.166627906977,2984.10615116279,3.07538635364318,0.00282599051265057,0.0409704271915371,-4.52830841622367
"206880_at",270.206,928.196906976744,3.07442433295028,0.00283419506023298,0.0410489797499415,-4.52835105620267
"208847_s_at",769.807186046512,2735.8403372093,3.0743191893388,0.00283509311291836,0.0410489797499415,-4.5283557160317
"217014_s_at",-216.525837209302,484.824476744186,-3.07345063857035,0.00284252169869405,0.0411298123454542,-4.52839420540047
"221870_at",95.0836511627908,422.19861627907,3.07251053023844,0.00285058268424967,0.0412196845899645,-4.52843585840533
"206481_s_at",221.106911627907,460.824590697674,3.07146261077104,0.00285959312818306,0.0413231606195222,-4.52848227908458
"210051_at",36.1033325581396,103.591484883721,3.07052320370859,0.0028676930223817,0.0413952415093382,-4.52852388475474
"207254_at",142.894355813954,344.002731395349,3.0704533021748,0.00286829658889818,0.0413952415093382,-4.52852698033647
"216605_s_at",25.3066720930232,64.03225,3.06845011325688,0.00288564340325839,0.0416168185349008,-4.52861567323152
"200968_s_at",-448.725146511628,1007.41672209302,-3.06824960638291,0.00288738506731395,0.0416168185349008,-4.5286245489169
"210108_at",-107.492267441861,205.76401744186,-3.06761100896684,0.00289293862932725,0.0416699104572069,-4.52865281488497
"213931_at",-249.076390697674,512.192013953488,-3.0665186982299,0.00290246091441583,0.0417800623746304,-4.5287011551212
"201473_at",254.845813953489,768.518502325581,3.06393119113295,0.00292513394387016,0.0420792509175331,-4.5288156237121
"219972_s_at",-117.151660465116,235.921911627907,-3.06343309098674,0.00292951738188553,0.0421137668417623,-4.52883765241963
"205290_s_at",190.445651162791,470.118034883721,3.06322922617318,0.00293131321507756,0.0421137668417623,-4.52884666780862
"210663_s_at",-179.394830232558,220.196656976744,-3.06251106430138,0.00293764760826163,0.0421775783858853,-4.52887842374494
"218756_s_at",175.268581395349,638.503220930233,3.06225342002395,0.00293992320097318,0.0421830706292888,-4.52888981525082
"207659_s_at",189.662906976744,570.016709302326,3.06123826225746,0.00294890532413953,0.0422847215815967,-4.5289346938662
"209074_s_at",139.099365116279,275.14443372093,3.06064221255476,0.00295419104286123,0.0423332726740043,-4.52896104013207
"205267_at",-157.731327906977,439.113312790698,-3.05722448666914,0.00298466937556571,0.0427425370795185,-4.52911204847975
"205852_at",-82.8055837209303,189.514412790698,-3.05651229237366,0.00299105717121571,0.0428065041401412,-4.52914350307744
"212358_at",96.3850697674418,415.197162790698,3.05540175916765,0.00300104306835256,0.0429218502516689,-4.52919254172713
"221645_s_at",-149.253027906977,247.748958139535,-3.05450285537671,0.0030091486519932,0.0429865317645455,-4.52923222736444
"206831_s_at",34.2911046511628,106.291210465116,3.05447238599302,0.00300942375589871,0.0429865317645455,-4.52923357243061
"202772_at",306.653186046512,1498.03898837209,3.0535256437329,0.00301798340442917,0.0430811814227388,-4.52927536215321
"201612_at",1004.89209302326,4274.30093023256,3.05192288422745,0.00303252574119192,0.0432610570364785,-4.52934609087037
"204897_at",472.870767441861,1338.34998837209,3.05114893487143,0.00303957128706138,0.0433338240496409,-4.52938023665138
"218245_at",111.532674418605,378.428104651163,3.04979268985036,0.00305195433506219,0.0434825437648279,-4.52944005994874
"209875_s_at",-670.867813953489,1621.3771627907,-3.04808845325552,0.00306758106262102,0.043664731358569,-4.52951521000716
"201031_s_at",-664.11465116279,2616.17476744186,-3.04797099244329,0.0030686608314643,0.043664731358569,-4.52952038861892
"213723_s_at",61.879888372093,127.662518604651,3.04604433379684,0.00308642222480866,0.0438880981833426,-4.52960531376842
"205796_at",288.372613953488,702.570693023256,3.04584149198151,0.00308829771357004,0.0438880981833426,-4.52961425292324
"222122_s_at",-177.133309302326,386.306345348837,-3.04530394631796,0.00309327301184012,0.0439307855467389,-4.52963794058139
"207547_s_at",304.776569767442,924.473575581395,3.04480839438408,0.00309786622106165,0.0439573943978824,-4.52965977547039
"214140_at",241.260697674419,864.195395348837,3.04467626496483,0.00309909198039192,0.0439573943978824,-4.52966559695858
"210305_at",25.7118837209302,67.8281348837209,3.0414492101299,0.00312916931045127,0.0443372874103974,-4.52980772982423
"212158_at",517.098651162791,1069.6033255814,3.04137600533265,0.00312985473664027,0.0443372874103974,-4.52981095299873
"215350_at",48.7297209302326,127.27148372093,3.04054087306511,0.00313768405464503,0.0444199579349779,-4.52984772014306
"203442_x_at",157.486023255814,485.05173255814,3.03962025983138,0.00314633580252149,0.0445141591667216,-4.5298882434795
"209600_s_at",110.045427906977,255.099160465116,3.03939023827291,0.00314850095398919,0.0445165271305464,-4.5298983673426
"212380_at",-81.8684302325582,249.72663372093,-3.03837439109716,0.00315807948034403,0.0446236430313925,-4.52994307188496
"208170_s_at",104.630658139535,378.527694186047,3.03809934155362,0.00316067759658094,0.0446272399916362,-4.52995517445959
"201590_x_at",1247.23488372093,4717.9188372093,3.03792351000241,0.00316233953896664,0.0446272399916362,-4.52996291094889
"202229_s_at",106.769820930233,271.918587209302,3.037654467232,0.00316488407361422,0.0446348808938896,-4.52997474814902
"210511_s_at",-161.483020930233,138.858459302326,-3.03718331037598,0.00316934472467987,0.0446557697410461,-4.52999547631107
"204257_at",206.564395348837,893.115895348837,3.03707475667277,0.0031703732769526,0.0446557697410461,-4.53000025176388
"222182_s_at",-199.833925581395,475.082648837209,-3.03632275229249,0.00317750706518952,0.0447279784798598,-4.53003333078241
"209448_at",-267.573504651163,536.881203488372,-3.03602190560389,0.00318036517391834,0.0447399477086,-4.53004656296189
"201229_s_at",190.190697674418,604.622953488372,3.03416055405281,0.00319810149423426,0.0449392492071031,-4.53012841317618
"213532_at",-147.722860465116,402.905779069767,-3.03411192051167,0.00319856613752482,0.0449392492071031,-4.53013055135282
"214162_at",118.502539534884,327.406376744186,3.03303933032122,0.003208829558973,0.0450274032795795,-4.53017770250631
"221380_at",36.3247930232558,158.738829069767,3.03266319317638,0.00321243597401367,0.0450274032795795,-4.53019423510598
"204337_at",-209.976441860465,526.605011627907,-3.03265613556107,0.00321250367856631,0.0450274032795795,-4.5301945453019
"206855_s_at",146.660246511628,449.207946511628,3.03261239054714,0.00321292335926632,0.0450274032795795,-4.53019646797051
"221190_s_at",297.051418604651,1288.32556976744,3.03221318482784,0.0032167556068172,0.045052775101639,-4.53021401296273
"205383_s_at",443.43088372093,1766.93851162791,3.03039228991788,0.00323428943592435,0.0452698941587326,-4.53029402287236
"207002_s_at",283.010046511628,915.000255813953,3.029996782652,0.0032381095649631,0.0452949123892484,-4.53031139751716
"201743_at",318.874767441861,782.646686046512,3.02948368565873,0.00324307170498167,0.0453263002109682,-4.53033393580767
"218546_at",347.649044186047,470.822873255814,3.02917804199548,0.00324603092210265,0.0453263002109682,-4.53034736039289
"203803_at",60.6861139534884,90.9394104651163,3.02913417703364,0.00324645582447181,0.0453263002109682,-4.53034928697646
"202046_s_at",191.227325581395,856.760220930233,3.02828287905454,0.00325471222646376,0.0453916123073414,-4.53038667326015
"204204_at",245.475162790698,948.458651162791,3.02823184046547,0.00325520784755785,0.0453916123073414,-4.53038891450667
"208994_s_at",783.337720930233,2994.69323255814,3.02781565684481,0.00325925189961189,0.0454192448192175,-4.5304071894219
"204457_s_at",473.114581395349,1257.34922093023,3.02760855263521,0.0032612660642978,0.0454192448192175,-4.53041628293837
"208937_s_at",264.855604651163,746.358151162791,3.02659951805153,0.00327109581456428,0.0455143653443298,-4.53046058208827
"202150_s_at",238.633720930233,923.658418604651,3.02646718578259,0.00327238699614057,0.0455143653443298,-4.53046639113388
"207601_at",372.695093023256,1127.72747674419,3.0262790223846,0.00327422374217837,0.0455143653443298,-4.5304746507534
"213770_at",101.854790697674,341.343302325581,3.02539645328627,0.00328285165004876,0.0455923370353695,-4.53051338778933
"205491_s_at",166.068797674419,439.849631395349,3.02528680744301,0.0032839250074841,0.0455923370353695,-4.53051819979428
"203138_at",-306.057418604651,811.555779069767,-3.02460766784141,0.00329058056849238,0.0456562931554892,-4.53054800266744
"219076_s_at",248.444279069767,1074.10544186047,3.02341538304502,0.00330229519927516,0.0457761519183579,-4.53060031408015
"209095_at",475.706953488372,1314.08122093023,3.0233104806483,0.00330332775141227,0.0457761519183579,-4.53060491605823
"211936_at",-701.32811627907,1177.61261627907,-3.02261429528654,0.00331018787618203,0.0458427075481443,-4.53063545462254
"208157_at",54.3860860465117,243.636980232558,3.02219106655806,0.00331436477122448,0.0458720436007422,-4.53065401767438
"211896_s_at",1119.53406511628,2469.45501395349,3.02134807919679,0.00332269887310473,0.0459588448102996,-4.53069098680989
"218690_at",85.8077325581396,272.937819767442,3.02066200926888,0.00332949595938947,0.0460048381156827,-4.53072106965804
"200920_s_at",455.614697674419,1154.02160465116,3.02059573838129,0.00333015320560949,0.0460048381156827,-4.53072397528631
"202909_at",-386.972527906977,896.780380232558,-3.01934828970009,0.00334254732150521,0.0461474485533461,-4.5307786619928
"208671_at",576.782476744186,1048.77715697674,3.01906161222105,0.00334540166044768,0.0461505672433461,-4.5307912276349
"219840_s_at",158.188562790698,336.186579069767,3.01873566437529,0.00334864974354195,0.0461505672433461,-4.53080551368173
"208623_s_at",-154.894227906977,540.542937209302,-3.01870188260889,0.00334898654725534,0.0461505672433461,-4.53080699425656
"210163_at",-319.494355813953,388.148229069767,-3.01689743799151,0.00336702252106992,0.0463704343862799,-4.530886063946
"205188_s_at",244.507790697675,680.208825581395,3.01628314427179,0.0033731830811179,0.0464265834444412,-4.53091297527872
"210212_x_at",148.07888372093,487.155255813953,3.0153203422557,0.00338285973830401,0.0465310268818692,-4.53095514746101
"211600_at",786.756976744186,3044.66537209302,3.01335220946553,0.00340272056362454,0.0467638091328886,-4.53104132879203
"201058_s_at",187.981053488372,243.96385,3.01322770968198,0.00340398054182764,0.0467638091328886,-4.53104677926645
"203241_at",310.986697674419,1477.0801627907,3.01162141029833,0.00342027562255314,0.0469490065113474,-4.53111708895011
"211792_s_at",106.464227906977,269.433702325581,3.01148378515256,0.00342167511441135,0.0469490065113474,-4.53112311189324
"215668_s_at",171.047860465116,611.258976744186,3.01099940262903,0.00342660495620175,0.0469877158394115,-4.53114430876231
"213273_at",34.8954395348837,163.791405813953,3.01062831799787,0.00343038614981463,0.0470106362707991,-4.53116054622201
"202762_at",143.624420930233,200.923319767442,3.01019158152188,0.00343484125870681,0.0470427583083982,-4.53117965480857
"208696_at",-285.902430232558,434.005294186047,-3.00712311184894,0.00346629386145674,0.0474443649354058,-4.53131386160336
"208093_s_at",240.714697674419,872.169744186047,3.00660324536616,0.00347164897713616,0.0474884924232812,-4.53133659080506
"206225_at",443.372955813954,961.924522093023,3.00620228927904,0.00347578443597907,0.0475158923846145,-4.5313541194362
"203508_at",159.346606976744,395.819203488372,3.00595171667565,0.00347837115634594,0.0475220996179379,-4.53136507300489
"205331_s_at",89.2202674418604,296.853284883721,3.00517766854299,0.00348637310290937,0.0475890799189738,-4.53139890629059
"215599_at",-103.023241627907,84.4866945348837,-3.00496656750434,0.00348855837768463,0.0475890799189738,-4.53140813248262
"37022_at",359.725372093023,1428.8405,3.00485819025217,0.00348968076953746,0.0475890799189738,-4.53141286896529
"213228_at",366.73211627907,1793.28626744186,3.00274386915862,0.0035116444101369,0.0478593103309361,-4.53150525135822
"205235_s_at",-119.196472093023,319.713829069767,-3.00121156388554,0.00352764197213641,0.0480479499175524,-4.53157217816129
"202528_at",-114.926720930233,525.798430232558,-3.00043791358315,0.00353574464020914,0.0481288929858156,-4.53160596098907
"214325_at",29.0614697674419,109.362425581395,2.9997572482779,0.00354288769441535,0.0481966828416711,-4.53163567899077
"221215_s_at",-177.895620930233,402.012391860465,-2.99932462438093,0.00354743468842504,0.0482290952789355,-4.53165456527304
